test,stratum,chamber,label,group,congress,committee_n,n_D,n_R,n_I,chamber_n,committee_median,chamber_median,displacement,abs_displacement,ci_lo,ci_hi,outlier,p_value
within_party,D,Senate,Senate Agriculture,predicted,106,8,NA,NA,NA,46,-0.273,-0.302,0.02899999999999997,0.02899999999999997,-0.356,-0.2365,FALSE,0.36946305369463056
within_party,R,Senate,Senate Agriculture,predicted,106,11,NA,NA,NA,56,0.362,0.3735,-0.01150000000000001,0.01150000000000001,0.28,0.466,FALSE,0.8449155084491551
within_party,D,Senate,Senate Agriculture,predicted,107,11,NA,NA,NA,50,-0.303,-0.3085,0.005500000000000005,0.005500000000000005,-0.355,-0.25,FALSE,0.8161183881611839
within_party,R,Senate,Senate Agriculture,predicted,107,10,NA,NA,NA,50,0.416,0.3815,0.034499999999999975,0.034499999999999975,0.2885,0.472,FALSE,0.36326367363263673
within_party,D,Senate,Senate Agriculture,predicted,108,10,NA,NA,NA,48,-0.2995,-0.309,0.009500000000000008,0.009500000000000008,-0.3575,-0.2405,FALSE,0.7088291170882912
within_party,R,Senate,Senate Agriculture,predicted,108,11,NA,NA,NA,51,0.363,0.364,-0.0010000000000000009,0.0010000000000000009,0.287,0.446,FALSE,0.9412058794120588
within_party,D,Senate,Senate Agriculture,predicted,109,9,NA,NA,NA,45,-0.296,-0.326,0.030000000000000027,0.030000000000000027,-0.366,-0.25,FALSE,0.2803719628037196
within_party,R,Senate,Senate Agriculture,predicted,109,11,NA,NA,NA,55,0.364,0.381,-0.017000000000000015,0.017000000000000015,0.31,0.446,FALSE,0.7274272572742726
within_party,D,Senate,Senate Agriculture,predicted,110,11,NA,NA,NA,50,-0.296,-0.3135,0.017500000000000016,0.017500000000000016,-0.352,-0.25,FALSE,0.48995100489951005
within_party,R,Senate,Senate Agriculture,predicted,110,10,NA,NA,NA,51,0.3845,0.395,-0.01050000000000001,0.01050000000000001,0.317,0.4825,FALSE,0.7855214478552145
within_party,D,Senate,Senate Agriculture,predicted,111,12,NA,NA,NA,66,-0.3045,-0.3165,0.01200000000000001,0.01200000000000001,-0.3605,-0.2365,FALSE,0.676932306769323
within_party,R,Senate,Senate Agriculture,predicted,111,9,NA,NA,NA,44,0.402,0.3985,0.003500000000000003,0.003500000000000003,0.324,0.505,FALSE,1
within_party,D,Senate,Senate Agriculture,predicted,112,11,NA,NA,NA,53,-0.313,-0.319,0.006000000000000005,0.006000000000000005,-0.36,-0.217,FALSE,0.8877112288771123
within_party,R,Senate,Senate Agriculture,predicted,112,10,NA,NA,NA,48,0.4025,0.413,-0.010499999999999954,0.010499999999999954,0.37,0.5265,FALSE,0.7501249875012499
within_party,D,Senate,Senate Agriculture,predicted,113,13,NA,NA,NA,57,-0.313,-0.335,0.02200000000000002,0.02200000000000002,-0.382,-0.245,FALSE,0.41025897410258977
within_party,R,Senate,Senate Agriculture,predicted,113,9,NA,NA,NA,46,0.403,0.4245,-0.021499999999999964,0.021499999999999964,0.375,0.5490499999999994,FALSE,0.6547345265473453
within_party,D,Senate,Senate Agriculture,predicted,114,9,NA,NA,NA,44,-0.313,-0.337,0.02400000000000002,0.02400000000000002,-0.433,-0.24,FALSE,0.45725427457254275
within_party,R,Senate,Senate Agriculture,predicted,114,11,NA,NA,NA,54,0.413,0.445,-0.03200000000000003,0.03200000000000003,0.382,0.552,FALSE,0.48975102489751027
within_party,D,Senate,Senate Agriculture,predicted,115,11,NA,NA,NA,48,-0.343,-0.3395,-0.003500000000000003,0.003500000000000003,-0.411,-0.24,FALSE,0.8777122287771223
within_party,R,Senate,Senate Agriculture,predicted,115,12,NA,NA,NA,55,0.4285,0.461,-0.03250000000000003,0.03250000000000003,0.4,0.555,FALSE,0.48405159484051596
within_party,D,Senate,Senate Agriculture,predicted,116,9,NA,NA,NA,46,-0.343,-0.3395,-0.003500000000000003,0.003500000000000003,-0.425,-0.245,FALSE,0.8783121687831217
within_party,R,Senate,Senate Agriculture,predicted,116,12,NA,NA,NA,54,0.441,0.4615,-0.020500000000000018,0.020500000000000018,0.402,0.5725,FALSE,0.6918308169183082
within_party,D,Senate,Senate Agriculture,predicted,117,11,NA,NA,NA,49,-0.381,-0.343,-0.03799999999999998,0.03799999999999998,-0.433,-0.269,FALSE,0.23107689231076892
within_party,R,Senate,Senate Agriculture,predicted,117,11,NA,NA,NA,51,0.451,0.505,-0.05399999999999999,0.05399999999999999,0.403,0.624,FALSE,0.40905909409059094
within_party,D,Senate,Senate Armed Services,predicted,103,11,NA,NA,NA,57,-0.231,-0.309,0.07799999999999999,0.07799999999999999,-0.355,-0.231,FALSE,0.026197380261973803
within_party,R,Senate,Senate Armed Services,predicted,103,10,NA,NA,NA,45,0.3855,0.346,0.039500000000000035,0.039500000000000035,0.23550000000000001,0.4335,FALSE,0.38246175382461756
within_party,D,Senate,Senate Armed Services,predicted,104,10,NA,NA,NA,48,-0.2515,-0.3085,0.056999999999999995,0.056999999999999995,-0.3520125,-0.2495,FALSE,0.032596740325967405
within_party,R,Senate,Senate Armed Services,predicted,104,12,NA,NA,NA,55,0.3855,0.361,0.024500000000000022,0.024500000000000022,0.273,0.4375,FALSE,0.5221477852214779
within_party,D,Senate,Senate Armed Services,predicted,105,8,NA,NA,NA,45,-0.264,-0.308,0.043999999999999984,0.043999999999999984,-0.35850000000000004,-0.253,FALSE,0.1250874912508749
within_party,R,Senate,Senate Armed Services,predicted,105,10,NA,NA,NA,55,0.386,0.381,0.0050000000000000044,0.0050000000000000044,0.288,0.47,FALSE,0.9097090290970903
within_party,D,Senate,Senate Armed Services,predicted,106,9,NA,NA,NA,46,-0.266,-0.302,0.035999999999999976,0.035999999999999976,-0.357,-0.241,FALSE,0.24927507249275072
within_party,R,Senate,Senate Armed Services,predicted,106,11,NA,NA,NA,56,0.413,0.3735,0.03949999999999998,0.03949999999999998,0.28,0.466,FALSE,0.33836616338366166
within_party,D,Senate,Senate Armed Services,predicted,107,13,NA,NA,NA,50,-0.266,-0.3085,0.04249999999999998,0.04249999999999998,-0.352,-0.256,FALSE,0.130986901309869
within_party,R,Senate,Senate Armed Services,predicted,107,12,NA,NA,NA,50,0.416,0.3815,0.034499999999999975,0.034499999999999975,0.2985,0.4615,FALSE,0.31786821317868214
within_party,D,Senate,Senate Armed Services,predicted,108,12,NA,NA,NA,48,-0.3345,-0.309,-0.025500000000000023,0.025500000000000023,-0.354,-0.254,FALSE,0.31616838316168383
within_party,R,Senate,Senate Armed Services,predicted,108,13,NA,NA,NA,51,0.413,0.364,0.04899999999999999,0.04899999999999999,0.289,0.439,FALSE,0.17048295170482952
within_party,D,Senate,Senate Armed Services,predicted,109,11,NA,NA,NA,45,-0.36,-0.326,-0.033999999999999975,0.033999999999999975,-0.36,-0.266,FALSE,0.16328367163283672
within_party,R,Senate,Senate Armed Services,predicted,109,13,NA,NA,NA,55,0.413,0.381,0.03199999999999997,0.03199999999999997,0.324,0.446,FALSE,0.31566843315668436
within_party,D,Senate,Senate Armed Services,predicted,110,13,NA,NA,NA,50,-0.205,-0.3135,0.10850000000000001,0.10850000000000001,-0.351,-0.256,TRUE,0.0012998700129987
within_party,R,Senate,Senate Armed Services,predicted,110,14,NA,NA,NA,51,0.388,0.395,-0.007000000000000006,0.007000000000000006,0.33299999999999996,0.4585,FALSE,0.8369163083691631
within_party,D,Senate,Senate Armed Services,predicted,111,16,NA,NA,NA,66,-0.272,-0.3165,0.044499999999999984,0.044499999999999984,-0.356,-0.2504750000000004,FALSE,0.11878812118788121
within_party,R,Senate,Senate Armed Services,predicted,111,12,NA,NA,NA,44,0.402,0.3985,0.003500000000000003,0.003500000000000003,0.3365,0.47050000000000003,FALSE,0.9178082191780822
within_party,D,Senate,Senate Armed Services,predicted,112,14,NA,NA,NA,53,-0.22599999999999998,-0.319,0.09300000000000003,0.09300000000000003,-0.3565,-0.24,TRUE,0.0091990800919908
within_party,R,Senate,Senate Armed Services,predicted,112,12,NA,NA,NA,48,0.3795,0.413,-0.033499999999999974,0.033499999999999974,0.3745,0.5065,FALSE,0.25207479252074794
within_party,D,Senate,Senate Armed Services,predicted,113,13,NA,NA,NA,57,-0.234,-0.335,0.101,0.101,-0.382,-0.245,TRUE,0.0110988901109889
within_party,R,Senate,Senate Armed Services,predicted,113,12,NA,NA,NA,46,0.442,0.4245,0.017500000000000016,0.017500000000000016,0.3845,0.525,FALSE,0.5434456554344566
within_party,I,Senate,Senate Armed Services,predicted,113,1,NA,NA,NA,2,-0.169,-0.35700000000000004,0.18800000000000003,0.18800000000000003,-0.545,-0.169,FALSE,0.4951504849515049
within_party,D,Senate,Senate Armed Services,predicted,114,11,NA,NA,NA,44,-0.234,-0.337,0.10300000000000001,0.10300000000000001,-0.425,-0.245,TRUE,0.015798420157984203
within_party,R,Senate,Senate Armed Services,predicted,114,14,NA,NA,NA,54,0.462,0.445,0.017000000000000015,0.017000000000000015,0.391,0.5445,FALSE,0.6343365663433657
within_party,I,Senate,Senate Armed Services,predicted,114,1,NA,NA,NA,2,-0.169,-0.35700000000000004,0.18800000000000003,0.18800000000000003,-0.545,-0.169,FALSE,0.49375062493750627
within_party,D,Senate,Senate Armed Services,predicted,115,12,NA,NA,NA,48,-0.2925,-0.3395,0.04700000000000004,0.04700000000000004,-0.399,-0.2485,FALSE,0.17128287171282872
within_party,R,Senate,Senate Armed Services,predicted,115,16,NA,NA,NA,55,0.5425,0.461,0.08149999999999996,0.08149999999999996,0.40549999999999997,0.5495000000000001,FALSE,0.07839216078392161
within_party,I,Senate,Senate Armed Services,predicted,115,1,NA,NA,NA,2,-0.169,-0.35700000000000004,0.18800000000000003,0.18800000000000003,-0.545,-0.169,FALSE,0.5038496150384961
within_party,D,Senate,Senate Armed Services,predicted,116,12,NA,NA,NA,46,-0.3395,-0.3395,0,0,-0.39649999999999996,-0.26849999999999996,FALSE,1
within_party,R,Senate,Senate Armed Services,predicted,116,14,NA,NA,NA,54,0.49950000000000006,0.4615,0.038000000000000034,0.038000000000000034,0.4075,0.5665,FALSE,0.40785921407859216
within_party,I,Senate,Senate Armed Services,predicted,116,1,NA,NA,NA,2,-0.169,-0.35700000000000004,0.18800000000000003,0.18800000000000003,-0.545,-0.169,FALSE,0.48895110488951105
within_party,D,Senate,Senate Armed Services,predicted,117,12,NA,NA,NA,49,-0.3155,-0.343,0.027500000000000024,0.027500000000000024,-0.4175,-0.28049999999999997,FALSE,0.2943705629437056
within_party,R,Senate,Senate Armed Services,predicted,117,13,NA,NA,NA,51,0.536,0.505,0.031000000000000028,0.031000000000000028,0.413,0.616,FALSE,0.9339066093390661
within_party,I,Senate,Senate Armed Services,predicted,117,1,NA,NA,NA,2,-0.169,-0.35700000000000004,0.18800000000000003,0.18800000000000003,-0.545,-0.169,FALSE,0.5021497850214979
within_party,D,Senate,Senate Commerce,predicted,103,11,NA,NA,NA,57,-0.267,-0.309,0.04199999999999998,0.04199999999999998,-0.355,-0.231,FALSE,0.18688131186881313
within_party,R,Senate,Senate Commerce,predicted,103,10,NA,NA,NA,45,0.3135,0.346,-0.03249999999999997,0.03249999999999997,0.235,0.4335,FALSE,0.47385261473852613
within_party,D,Senate,Senate Commerce,predicted,104,10,NA,NA,NA,48,-0.28500000000000003,-0.3085,0.023499999999999965,0.023499999999999965,-0.34850000000000003,-0.2485,FALSE,0.3314668533146685
within_party,R,Senate,Senate Commerce,predicted,104,12,NA,NA,NA,55,0.3335,0.361,-0.02749999999999997,0.02749999999999997,0.2715,0.44052499999999967,FALSE,0.47085291470852914
within_party,D,Senate,Senate Commerce,predicted,105,9,NA,NA,NA,45,-0.293,-0.308,0.015000000000000013,0.015000000000000013,-0.36,-0.256,FALSE,0.5884411558844116
within_party,R,Senate,Senate Commerce,predicted,105,11,NA,NA,NA,55,0.361,0.381,-0.020000000000000018,0.020000000000000018,0.289,0.46,FALSE,0.6359364063593641
within_party,D,Senate,Senate Commerce,predicted,106,9,NA,NA,NA,46,-0.293,-0.302,0.009000000000000008,0.009000000000000008,-0.355,-0.241,FALSE,0.7146285371462854
within_party,R,Senate,Senate Commerce,predicted,106,11,NA,NA,NA,56,0.361,0.3735,-0.012500000000000011,0.012500000000000011,0.28,0.466,FALSE,0.7853214678532147
within_party,D,Senate,Senate Commerce,predicted,107,12,NA,NA,NA,50,-0.292,-0.3085,0.016500000000000015,0.016500000000000015,-0.353,-0.2495,FALSE,0.5037496250374962
within_party,R,Senate,Senate Commerce,predicted,107,11,NA,NA,NA,50,0.361,0.3815,-0.020500000000000018,0.020500000000000018,0.287,0.446,FALSE,0.646035396460354
within_party,D,Senate,Senate Commerce,predicted,108,11,NA,NA,NA,48,-0.319,-0.309,-0.010000000000000009,0.010000000000000009,-0.357,-0.25,FALSE,0.6873312668733127
within_party,R,Senate,Senate Commerce,predicted,108,12,NA,NA,NA,51,0.371,0.364,0.007000000000000006,0.007000000000000006,0.29500000000000004,0.4375,FALSE,0.7748225177482252
within_party,D,Senate,Senate Commerce,predicted,109,10,NA,NA,NA,45,-0.314,-0.326,0.01200000000000001,0.01200000000000001,-0.3615,-0.254,FALSE,0.6693330666933307
within_party,R,Senate,Senate Commerce,predicted,109,12,NA,NA,NA,55,0.3855,0.381,0.004500000000000004,0.004500000000000004,0.3175,0.45101249999999976,FALSE,0.9188081191880811
within_party,D,Senate,Senate Commerce,predicted,110,12,NA,NA,NA,50,-0.2935,-0.3135,0.020000000000000018,0.020000000000000018,-0.349,-0.2445,FALSE,0.43425657434256576
within_party,R,Senate,Senate Commerce,predicted,110,12,NA,NA,NA,51,0.3855,0.395,-0.009500000000000008,0.009500000000000008,0.3285,0.46699999999999997,FALSE,0.78002199780022
within_party,D,Senate,Senate Commerce,predicted,111,14,NA,NA,NA,66,-0.2935,-0.3165,0.02300000000000002,0.02300000000000002,-0.3585,-0.2419875000000002,FALSE,0.44155584441555845
within_party,R,Senate,Senate Commerce,predicted,111,12,NA,NA,NA,44,0.3965,0.3985,-0.0020000000000000018,0.0020000000000000018,0.3365,0.47050000000000003,FALSE,0.9468053194680532
within_party,D,Senate,Senate Commerce,predicted,112,13,NA,NA,NA,53,-0.309,-0.319,0.010000000000000009,0.010000000000000009,-0.36,-0.235,FALSE,0.7538246175382461
within_party,R,Senate,Senate Commerce,predicted,112,13,NA,NA,NA,48,0.426,0.413,0.013000000000000012,0.013000000000000012,0.375,0.508,FALSE,0.6057394260573943
within_party,D,Senate,Senate Commerce,predicted,113,18,NA,NA,NA,57,-0.3295,-0.335,0.005500000000000005,0.005500000000000005,-0.363,-0.259,FALSE,0.7998200179982001
within_party,R,Senate,Senate Commerce,predicted,113,12,NA,NA,NA,46,0.446,0.4245,0.02150000000000002,0.02150000000000002,0.386,0.527,FALSE,0.5006499350064993
within_party,D,Senate,Senate Commerce,predicted,114,11,NA,NA,NA,44,-0.309,-0.337,0.028000000000000025,0.028000000000000025,-0.425,-0.245,FALSE,0.33286671332866713
within_party,R,Senate,Senate Commerce,predicted,114,13,NA,NA,NA,54,0.461,0.445,0.016000000000000014,0.016000000000000014,0.387,0.549,FALSE,0.7529247075292471
within_party,D,Senate,Senate Commerce,predicted,115,14,NA,NA,NA,48,-0.346,-0.3395,-0.00649999999999995,0.00649999999999995,-0.38849999999999996,-0.2565,FALSE,0.7166283371662834
within_party,R,Senate,Senate Commerce,predicted,115,14,NA,NA,NA,55,0.4525,0.461,-0.008500000000000008,0.008500000000000008,0.4025,0.5515000000000001,FALSE,0.7543245675432457
within_party,D,Senate,Senate Commerce,predicted,116,12,NA,NA,NA,46,-0.3275,-0.3395,0.01200000000000001,0.01200000000000001,-0.39951249999999994,-0.2685,FALSE,0.5722427757224278
within_party,R,Senate,Senate Commerce,predicted,116,14,NA,NA,NA,54,0.4525,0.4615,-0.009000000000000008,0.009000000000000008,0.40700000000000003,0.5665249999999996,FALSE,0.8027197280271973
within_party,D,Senate,Senate Commerce,predicted,117,14,NA,NA,NA,49,-0.3275,-0.343,0.015500000000000014,0.015500000000000014,-0.405,-0.2835,FALSE,0.43725627437256276
within_party,R,Senate,Senate Commerce,predicted,117,14,NA,NA,NA,51,0.462,0.505,-0.04299999999999998,0.04299999999999998,0.422,0.606,FALSE,0.5440455954404559
within_party,D,Senate,Senate Energy & Natural Resources,predicted,103,12,NA,NA,NA,57,-0.2865,-0.309,0.02250000000000002,0.02250000000000002,-0.35101249999999995,-0.2435,FALSE,0.3558644135586441
within_party,R,Senate,Senate Energy & Natural Resources,predicted,103,9,NA,NA,NA,45,0.346,0.346,0,0,0.213,0.46,FALSE,1
within_party,D,Senate,Senate Energy & Natural Resources,predicted,104,10,NA,NA,NA,48,-0.272,-0.3085,0.03649999999999998,0.03649999999999998,-0.3515,-0.249,FALSE,0.16848315168483152
within_party,R,Senate,Senate Energy & Natural Resources,predicted,104,10,NA,NA,NA,55,0.40349999999999997,0.361,0.04249999999999998,0.04249999999999998,0.2619875,0.4495,FALSE,0.33896610338966104
within_party,D,Senate,Senate Energy & Natural Resources,predicted,105,9,NA,NA,NA,45,-0.267,-0.308,0.04099999999999998,0.04099999999999998,-0.36,-0.256,FALSE,0.21107889211078892
within_party,R,Senate,Senate Energy & Natural Resources,predicted,105,10,NA,NA,NA,55,0.40349999999999997,0.381,0.022499999999999964,0.022499999999999964,0.29100000000000004,0.47150000000000003,FALSE,0.5505449455054494
within_party,D,Senate,Senate Energy & Natural Resources,predicted,106,9,NA,NA,NA,46,-0.25,-0.302,0.05199999999999999,0.05199999999999999,-0.355,-0.231,FALSE,0.09469053094690531
within_party,R,Senate,Senate Energy & Natural Resources,predicted,106,10,NA,NA,NA,56,0.3535,0.3735,-0.020000000000000018,0.020000000000000018,0.28049999999999997,0.47550000000000003,FALSE,0.6506349365063494
within_party,D,Senate,Senate Energy & Natural Resources,predicted,107,12,NA,NA,NA,50,-0.2665,-0.3085,0.04199999999999998,0.04199999999999998,-0.3535,-0.2505,FALSE,0.12568743125687432
within_party,R,Senate,Senate Energy & Natural Resources,predicted,107,10,NA,NA,NA,50,0.40349999999999997,0.3815,0.021999999999999964,0.021999999999999964,0.288,0.472,FALSE,0.5641435856414359
within_party,D,Senate,Senate Energy & Natural Resources,predicted,108,11,NA,NA,NA,48,-0.267,-0.309,0.04199999999999998,0.04199999999999998,-0.357,-0.25,FALSE,0.18588141185881413
within_party,R,Senate,Senate Energy & Natural Resources,predicted,108,12,NA,NA,NA,51,0.3625,0.364,-0.0015000000000000013,0.0015000000000000013,0.29200000000000004,0.43807499999999894,FALSE,0.9097090290970903
within_party,D,Senate,Senate Energy & Natural Resources,predicted,109,11,NA,NA,NA,45,-0.268,-0.326,0.057999999999999996,0.057999999999999996,-0.36,-0.256,FALSE,0.0953904609539046
within_party,R,Senate,Senate Energy & Natural Resources,predicted,109,12,NA,NA,NA,55,0.3625,0.381,-0.018500000000000016,0.018500000000000016,0.317,0.44999999999999996,FALSE,0.565943405659434
within_party,D,Senate,Senate Energy & Natural Resources,predicted,110,11,NA,NA,NA,50,-0.266,-0.3135,0.04749999999999999,0.04749999999999999,-0.352,-0.25,FALSE,0.0765923407659234
within_party,R,Senate,Senate Energy & Natural Resources,predicted,110,12,NA,NA,NA,51,0.4405,0.395,0.045499999999999985,0.045499999999999985,0.32699999999999996,0.47,FALSE,0.1782821717828217
within_party,I,Senate,Senate Energy & Natural Resources,predicted,110,1,NA,NA,NA,1,-0.545,-0.545,0,0,-0.545,-0.545,FALSE,1
within_party,D,Senate,Senate Energy & Natural Resources,predicted,111,13,NA,NA,NA,66,-0.266,-0.3165,0.05049999999999999,0.05049999999999999,-0.36,-0.24,FALSE,0.10818918108189181
within_party,R,Senate,Senate Energy & Natural Resources,predicted,111,10,NA,NA,NA,44,0.437,0.3985,0.03849999999999998,0.03849999999999998,0.3285,0.483,FALSE,0.26587341265873415
within_party,I,Senate,Senate Energy & Natural Resources,predicted,111,1,NA,NA,NA,1,-0.545,-0.545,0,0,-0.545,-0.545,FALSE,1
within_party,D,Senate,Senate Energy & Natural Resources,predicted,112,11,NA,NA,NA,53,-0.266,-0.319,0.05299999999999999,0.05299999999999999,-0.36,-0.217,FALSE,0.17818218178182182
within_party,R,Senate,Senate Energy & Natural Resources,predicted,112,11,NA,NA,NA,48,0.435,0.413,0.02200000000000002,0.02200000000000002,0.371,0.54,FALSE,0.37796220377962203
within_party,I,Senate,Senate Energy & Natural Resources,predicted,112,1,NA,NA,NA,1,-0.545,-0.545,0,0,-0.545,-0.545,FALSE,1
within_party,D,Senate,Senate Energy & Natural Resources,predicted,113,12,NA,NA,NA,57,-0.334,-0.335,0.0010000000000000009,0.0010000000000000009,-0.3845,-0.2425,FALSE,0.9888011198880112
within_party,R,Senate,Senate Energy & Natural Resources,predicted,113,10,NA,NA,NA,46,0.5015000000000001,0.4245,0.07700000000000007,0.07700000000000007,0.3795,0.5455000000000001,FALSE,0.09209079092090791
within_party,I,Senate,Senate Energy & Natural Resources,predicted,113,1,NA,NA,NA,2,-0.545,-0.35700000000000004,-0.188,0.188,-0.545,-0.169,FALSE,1
within_party,D,Senate,Senate Energy & Natural Resources,predicted,114,8,NA,NA,NA,44,-0.339,-0.337,-0.0020000000000000018,0.0020000000000000018,-0.4245,-0.2395,FALSE,0.9425057494250575
within_party,R,Senate,Senate Energy & Natural Resources,predicted,114,12,NA,NA,NA,54,0.453,0.445,0.008000000000000007,0.008000000000000007,0.388,0.55,FALSE,0.8444155584441556
within_party,I,Senate,Senate Energy & Natural Resources,predicted,114,2,NA,NA,NA,2,-0.35700000000000004,-0.35700000000000004,0,0,-0.35700000000000004,-0.35700000000000004,FALSE,1
within_party,D,Senate,Senate Energy & Natural Resources,predicted,115,10,NA,NA,NA,48,-0.34450000000000003,-0.3395,-0.0050000000000000044,0.0050000000000000044,-0.41200000000000003,-0.2395,FALSE,0.8325167483251675
within_party,R,Senate,Senate Energy & Natural Resources,predicted,115,14,NA,NA,NA,55,0.501,0.461,0.03999999999999998,0.03999999999999998,0.402,0.5515000000000001,FALSE,0.3281671832816718
within_party,I,Senate,Senate Energy & Natural Resources,predicted,115,2,NA,NA,NA,2,-0.35700000000000004,-0.35700000000000004,0,0,-0.35700000000000004,-0.35700000000000004,FALSE,1
within_party,D,Senate,Senate Energy & Natural Resources,predicted,116,7,NA,NA,NA,46,-0.335,-0.3395,0.004500000000000004,0.004500000000000004,-0.445,-0.24,FALSE,0.844015598440156
within_party,R,Senate,Senate Energy & Natural Resources,predicted,116,11,NA,NA,NA,54,0.451,0.4615,-0.01050000000000001,0.01050000000000001,0.401,0.588,FALSE,0.7826217378262174
within_party,I,Senate,Senate Energy & Natural Resources,predicted,116,2,NA,NA,NA,2,-0.35700000000000004,-0.35700000000000004,0,0,-0.35700000000000004,-0.35700000000000004,FALSE,1
within_party,D,Senate,Senate Energy & Natural Resources,predicted,117,8,NA,NA,NA,49,-0.321,-0.343,0.02200000000000002,0.02200000000000002,-0.4345,-0.26397500000000035,FALSE,0.4978502149785021
within_party,R,Senate,Senate Energy & Natural Resources,predicted,117,10,NA,NA,NA,51,0.5455000000000001,0.505,0.04050000000000009,0.04050000000000009,0.40700000000000003,0.6235124999999998,FALSE,0.637036296370363
within_party,I,Senate,Senate Energy & Natural Resources,predicted,117,2,NA,NA,NA,2,-0.35700000000000004,-0.35700000000000004,0,0,-0.35700000000000004,-0.35700000000000004,FALSE,1
