congress,chamber,committee_code,icpsr,nominate_dim1,label,group
106,Senate,305,29305,-0.166,Senate Agriculture,predicted
106,Senate,305,49903,0.239,Senate Agriculture,predicted
106,Senate,306,12109,0.219,Senate Appropriations,not_predicted
106,Senate,306,14009,0.287,Senate Appropriations,not_predicted
106,Senate,306,14910,0.068,Senate Appropriations,not_predicted
106,Senate,306,14103,0.257,Senate Appropriations,not_predicted
106,Senate,306,15501,0.31,Senate Appropriations,not_predicted
106,Senate,306,14904,0.271,Senate Appropriations,not_predicted
106,Senate,306,14921,0.402,Senate Appropriations,not_predicted
106,Senate,306,15701,0.361,Senate Appropriations,not_predicted
106,Senate,306,94659,0.446,Senate Appropriations,not_predicted
106,Senate,306,14826,0.429,Senate Appropriations,not_predicted
106,Senate,306,49307,0.331,Senate Appropriations,not_predicted
106,Senate,306,14809,0.494,Senate Appropriations,not_predicted
106,Senate,306,49306,0.356,Senate Appropriations,not_predicted
106,Senate,306,15429,0.548,Senate Appropriations,not_predicted
106,Senate,306,1366,-0.309,Senate Appropriations,not_predicted
106,Senate,306,4812,-0.319,Senate Appropriations,not_predicted
106,Senate,306,11204,-0.293,Senate Appropriations,not_predicted
106,Senate,306,14307,-0.36,Senate Appropriations,not_predicted
106,Senate,306,14914,-0.382,Senate Appropriations,not_predicted
106,Senate,306,14230,-0.351,Senate Appropriations,not_predicted
106,Senate,306,14440,-0.37,Senate Appropriations,not_predicted
106,Senate,306,15054,-0.276,Senate Appropriations,not_predicted
106,Senate,306,15703,-0.256,Senate Appropriations,not_predicted
106,Senate,306,49308,-0.357,Senate Appropriations,not_predicted
106,Senate,306,14812,-0.267,Senate Appropriations,not_predicted
106,Senate,306,49300,-0.268,Senate Appropriations,not_predicted
106,Senate,306,15021,-0.339,Senate Appropriations,not_predicted
106,Senate,308,14712,0.262,Senate Armed Services,predicted
106,Senate,308,9369,0.391,Senate Armed Services,predicted
106,Senate,308,15039,0.381,Senate Armed Services,predicted
106,Senate,308,15116,0.623,Senate Armed Services,predicted
106,Senate,308,15424,0.552,Senate Armed Services,predicted
106,Senate,308,29141,0.338,Senate Armed Services,predicted
106,Senate,308,14661,0.091,Senate Armed Services,predicted
106,Senate,308,14852,0.413,Senate Armed Services,predicted
106,Senate,308,29108,0.572,Senate Armed Services,predicted
106,Senate,308,29306,0.419,Senate Armed Services,predicted
106,Senate,308,49700,0.549,Senate Armed Services,predicted
106,Senate,308,14709,-0.395,Senate Armed Services,predicted
106,Senate,308,10808,-0.443,Senate Armed Services,predicted
106,Senate,308,14912,-0.266,Senate Armed Services,predicted
106,Senate,308,1366,-0.309,Senate Armed Services,predicted
106,Senate,308,15705,-0.2,Senate Armed Services,predicted
106,Senate,308,15704,-0.205,Senate Armed Services,predicted
106,Senate,308,49701,-0.22,Senate Armed Services,predicted
106,Senate,308,49702,-0.203,Senate Armed Services,predicted
106,Senate,308,29142,-0.36,Senate Armed Services,predicted
106,Senate,316,14103,0.257,Senate Budget,not_predicted
106,Senate,316,14226,0.362,Senate Budget,not_predicted
106,Senate,316,14908,0.52,Senate Budget,not_predicted
106,Senate,316,14628,0.551,Senate Budget,not_predicted
106,Senate,316,15501,0.31,Senate Budget,not_predicted
106,Senate,316,14904,0.271,Senate Budget,not_predicted
106,Senate,316,14826,0.429,Senate Budget,not_predicted
106,Senate,316,14661,0.091,Senate Budget,not_predicted
106,Senate,316,49500,0.311,Senate Budget,not_predicted
106,Senate,316,49502,0.366,Senate Budget,not_predicted
106,Senate,316,29367,0.506,Senate Budget,not_predicted
106,Senate,316,49705,0.192,Senate Budget,not_predicted
106,Senate,316,14914,-0.382,Senate Budget,not_predicted
106,Senate,316,11204,-0.293,Senate Budget,not_predicted
106,Senate,316,15502,-0.296,Senate Budget,not_predicted
106,Senate,316,13039,-0.435,Senate Budget,not_predicted
106,Senate,316,15011,-0.45,Senate Budget,not_predicted
106,Senate,316,49308,-0.357,Senate Budget,not_predicted
106,Senate,316,14871,-0.335,Senate Budget,not_predicted
106,Senate,316,49309,-0.308,Senate Budget,not_predicted
106,Senate,316,15425,-0.25,Senate Budget,not_predicted
106,Senate,316,15021,-0.339,Senate Budget,not_predicted
106,Senate,321,15039,0.381,Senate Commerce,predicted
106,Senate,321,12109,0.219,Senate Commerce,predicted
106,Senate,321,15701,0.361,Senate Commerce,predicted
106,Senate,321,14904,0.271,Senate Commerce,predicted
106,Senate,321,14031,0.39,Senate Commerce,predicted
106,Senate,321,49306,0.356,Senate Commerce,predicted
106,Senate,321,14661,0.091,Senate Commerce,predicted
106,Senate,321,49501,0.536,Senate Commerce,predicted
106,Senate,321,49502,0.366,Senate Commerce,predicted
106,Senate,321,49500,0.311,Senate Commerce,predicted
106,Senate,321,29523,0.439,Senate Commerce,predicted
106,Senate,321,11204,-0.293,Senate Commerce,predicted
106,Senate,321,4812,-0.319,Senate Commerce,predicted
106,Senate,321,14922,-0.326,Senate Commerce,predicted
106,Senate,321,14920,-0.352,Senate Commerce,predicted
106,Senate,321,13056,-0.123,Senate Commerce,predicted
106,Senate,321,15700,-0.241,Senate Commerce,predicted
106,Senate,321,14812,-0.267,Senate Commerce,predicted
106,Senate,321,14871,-0.335,Senate Commerce,predicted
106,Senate,321,49701,-0.22,Senate Commerce,predicted
106,Senate,330,14907,0.346,Senate Energy & Natural Resources,predicted
106,Senate,330,14103,0.257,Senate Energy & Natural Resources,predicted
106,Senate,330,14908,0.52,Senate Energy & Natural Resources,predicted
106,Senate,330,14809,0.494,Senate Energy & Natural Resources,predicted
106,Senate,330,15633,0.446,Senate Energy & Natural Resources,predicted
106,Senate,330,49705,0.192,Senate Energy & Natural Resources,predicted
106,Senate,330,15406,0.521,Senate Energy & Natural Resources,predicted
106,Senate,330,49900,0.28,Senate Energy & Natural Resources,predicted
106,Senate,330,14904,0.271,Senate Energy & Natural Resources,predicted
106,Senate,330,15701,0.361,Senate Energy & Natural Resources,predicted
106,Senate,330,14912,-0.266,Senate Energy & Natural Resources,predicted
106,Senate,330,14400,-0.419,Senate Energy & Natural Resources,predicted
106,Senate,330,14812,-0.267,Senate Energy & Natural Resources,predicted
106,Senate,330,15503,-0.231,Senate Energy & Natural Resources,predicted
106,Senate,330,14871,-0.335,Senate Energy & Natural Resources,predicted
106,Senate,330,15425,-0.25,Senate Energy & Natural Resources,predicted
106,Senate,330,49702,-0.203,Senate Energy & Natural Resources,predicted
106,Senate,330,49901,-0.158,Senate Energy & Natural Resources,predicted
106,Senate,330,29305,-0.166,Senate Energy & Natural Resources,predicted
106,Senate,336,11044,0.272,Senate Finance,not_predicted
106,Senate,336,14500,0.084,Senate Finance,not_predicted
106,Senate,336,14226,0.362,Senate Finance,not_predicted
106,Senate,336,14503,0.382,Senate Finance,not_predicted
106,Senate,336,14907,0.346,Senate Finance,not_predicted
106,Senate,336,14908,0.52,Senate Finance,not_predicted
106,Senate,336,14628,0.551,Senate Finance,not_predicted
106,Senate,336,14031,0.39,Senate Finance,not_predicted
106,Senate,336,14240,0.014,Senate Finance,not_predicted
106,Senate,336,15037,0.466,Senate Finance,not_predicted
106,Senate,336,49503,0.403,Senate Finance,not_predicted
106,Senate,336,14508,-0.301,Senate Finance,not_predicted
106,Senate,336,14203,-0.212,Senate Finance,not_predicted
106,Senate,336,14922,-0.326,Senate Finance,not_predicted
106,Senate,336,13056,-0.123,Senate Finance,not_predicted
106,Senate,336,15502,-0.296,Senate Finance,not_predicted
106,Senate,336,15503,-0.231,Senate Finance,not_predicted
106,Senate,336,15700,-0.241,Senate Finance,not_predicted
106,Senate,336,15702,-0.223,Senate Finance,not_predicted
106,Senate,336,15705,-0.2,Senate Finance,not_predicted
106,Senate,336,49301,0.407,Senate Finance,not_predicted
106,Senate,380,14921,0.402,Senate Rules & Administration,not_predicted
106,Senate,380,14105,0.631,Senate Rules & Administration,not_predicted
106,Senate,380,12109,0.219,Senate Rules & Administration,not_predicted
106,Senate,380,14712,0.262,Senate Rules & Administration,not_predicted
106,Senate,380,14009,0.287,Senate Rules & Administration,not_predicted
106,Senate,380,29141,0.338,Senate Rules & Administration,not_predicted
106,Senate,380,14908,0.52,Senate Rules & Administration,not_predicted
106,Senate,380,14031,0.39,Senate Rules & Administration,not_predicted
106,Senate,380,49306,0.356,Senate Rules & Administration,not_predicted
106,Senate,380,14213,-0.328,Senate Rules & Administration,not_predicted
106,Senate,380,1366,-0.309,Senate Rules & Administration,not_predicted
106,Senate,380,4812,-0.319,Senate Rules & Administration,not_predicted
106,Senate,380,14508,-0.301,Senate Rules & Administration,not_predicted
106,Senate,380,49300,-0.268,Senate Rules & Administration,not_predicted
106,Senate,380,15071,-0.262,Senate Rules & Administration,not_predicted
106,Senate,380,14858,-0.355,Senate Rules & Administration,not_predicted
107,Senate,305,14230,-0.351,Senate Agriculture,predicted
107,Senate,305,14307,-0.36,Senate Agriculture,predicted
107,Senate,305,15502,-0.296,Senate Agriculture,predicted
107,Senate,305,14617,-0.303,Senate Agriculture,predicted
107,Senate,305,14203,-0.212,Senate Agriculture,predicted
107,Senate,305,29305,-0.166,Senate Agriculture,predicted
107,Senate,305,49904,0.146,Senate Agriculture,predicted
107,Senate,305,29732,-0.343,Senate Agriculture,predicted
107,Senate,305,40103,-0.03,Senate Agriculture,predicted
107,Senate,305,40101,-0.421,Senate Agriculture,predicted
107,Senate,305,14506,0.304,Senate Agriculture,predicted
107,Senate,305,14105,0.631,Senate Agriculture,predicted
107,Senate,305,14009,0.287,Senate Agriculture,predicted
107,Senate,305,14921,0.402,Senate Agriculture,predicted
107,Senate,305,14852,0.413,Senate Agriculture,predicted
107,Senate,305,49900,0.28,Senate Agriculture,predicted
107,Senate,305,15633,0.446,Senate Agriculture,predicted
107,Senate,305,29108,0.572,Senate Agriculture,predicted
107,Senate,305,29306,0.419,Senate Agriculture,predicted
107,Senate,305,29345,0.505,Senate Agriculture,predicted
107,Senate,305,49101,-0.583,Senate Agriculture,predicted
107,Senate,306,1366,-0.309,Senate Appropriations,not_predicted
107,Senate,306,4812,-0.319,Senate Appropriations,not_predicted
107,Senate,306,11204,-0.293,Senate Appropriations,not_predicted
107,Senate,306,14307,-0.36,Senate Appropriations,not_predicted
107,Senate,306,14230,-0.351,Senate Appropriations,not_predicted
107,Senate,306,14440,-0.37,Senate Appropriations,not_predicted
107,Senate,306,15054,-0.276,Senate Appropriations,not_predicted
107,Senate,306,15703,-0.256,Senate Appropriations,not_predicted
107,Senate,306,49308,-0.357,Senate Appropriations,not_predicted
107,Senate,306,14812,-0.267,Senate Appropriations,not_predicted
107,Senate,306,49300,-0.268,Senate Appropriations,not_predicted
107,Senate,306,15021,-0.339,Senate Appropriations,not_predicted
107,Senate,306,15425,-0.25,Senate Appropriations,not_predicted
107,Senate,306,49702,-0.203,Senate Appropriations,not_predicted
107,Senate,306,12109,0.219,Senate Appropriations,not_predicted
107,Senate,306,14009,0.287,Senate Appropriations,not_predicted
107,Senate,306,14103,0.257,Senate Appropriations,not_predicted
107,Senate,306,14910,0.068,Senate Appropriations,not_predicted
107,Senate,306,15501,0.31,Senate Appropriations,not_predicted
107,Senate,306,14921,0.402,Senate Appropriations,not_predicted
107,Senate,306,15701,0.361,Senate Appropriations,not_predicted
107,Senate,306,94659,0.446,Senate Appropriations,not_predicted
107,Senate,306,14826,0.429,Senate Appropriations,not_predicted
107,Senate,306,49307,0.331,Senate Appropriations,not_predicted
107,Senate,306,14809,0.494,Senate Appropriations,not_predicted
107,Senate,306,49306,0.356,Senate Appropriations,not_predicted
107,Senate,306,15020,0.289,Senate Appropriations,not_predicted
107,Senate,306,29142,-0.36,Senate Appropriations,not_predicted
107,Senate,308,14709,-0.395,Senate Armed Services,predicted
107,Senate,308,10808,-0.443,Senate Armed Services,predicted
107,Senate,308,1366,-0.309,Senate Armed Services,predicted
107,Senate,308,15704,-0.205,Senate Armed Services,predicted
107,Senate,308,49701,-0.22,Senate Armed Services,predicted
107,Senate,308,49702,-0.203,Senate Armed Services,predicted
107,Senate,308,29142,-0.36,Senate Armed Services,predicted
107,Senate,308,14400,-0.419,Senate Armed Services,predicted
107,Senate,308,14651,-0.193,Senate Armed Services,predicted
107,Senate,308,40103,-0.03,Senate Armed Services,predicted
107,Senate,308,40102,-0.239,Senate Armed Services,predicted
107,Senate,308,40101,-0.421,Senate Armed Services,predicted
107,Senate,308,14712,0.262,Senate Armed Services,predicted
107,Senate,308,9369,0.391,Senate Armed Services,predicted
107,Senate,308,15039,0.381,Senate Armed Services,predicted
107,Senate,308,15116,0.623,Senate Armed Services,predicted
107,Senate,308,15424,0.552,Senate Armed Services,predicted
107,Senate,308,29141,0.338,Senate Armed Services,predicted
107,Senate,308,14852,0.413,Senate Armed Services,predicted
107,Senate,308,29108,0.572,Senate Armed Services,predicted
107,Senate,308,29306,0.419,Senate Armed Services,predicted
107,Senate,308,49700,0.549,Senate Armed Services,predicted
107,Senate,308,49703,0.124,Senate Armed Services,predicted
107,Senate,308,15406,0.521,Senate Armed Services,predicted
107,Senate,308,14912,-0.266,Senate Armed Services,predicted
107,Senate,316,15502,-0.296,Senate Budget,not_predicted
107,Senate,316,11204,-0.293,Senate Budget,not_predicted
107,Senate,316,13039,-0.435,Senate Budget,not_predicted
107,Senate,316,49308,-0.357,Senate Budget,not_predicted
107,Senate,316,14871,-0.335,Senate Budget,not_predicted
107,Senate,316,49309,-0.308,Senate Budget,not_predicted
107,Senate,316,15425,-0.25,Senate Budget,not_predicted
107,Senate,316,1366,-0.309,Senate Budget,not_predicted
107,Senate,316,14651,-0.193,Senate Budget,not_predicted
107,Senate,316,29732,-0.343,Senate Budget,not_predicted
107,Senate,316,40105,-0.367,Senate Budget,not_predicted
107,Senate,316,14103,0.257,Senate Budget,not_predicted
107,Senate,316,14226,0.362,Senate Budget,not_predicted
107,Senate,316,14908,0.52,Senate Budget,not_predicted
107,Senate,316,14628,0.551,Senate Budget,not_predicted
107,Senate,316,15501,0.31,Senate Budget,not_predicted
107,Senate,316,14826,0.429,Senate Budget,not_predicted
107,Senate,316,14661,0.091,Senate Budget,not_predicted
107,Senate,316,49502,0.366,Senate Budget,not_predicted
107,Senate,316,49705,0.192,Senate Budget,not_predicted
107,Senate,316,29108,0.572,Senate Budget,not_predicted
107,Senate,316,49704,0.344,Senate Budget,not_predicted
107,Senate,316,40104,-0.446,Senate Budget,not_predicted
107,Senate,321,11204,-0.293,Senate Commerce,predicted
107,Senate,321,4812,-0.319,Senate Commerce,predicted
107,Senate,321,14922,-0.326,Senate Commerce,predicted
107,Senate,321,14920,-0.352,Senate Commerce,predicted
107,Senate,321,13056,-0.123,Senate Commerce,predicted
107,Senate,321,14812,-0.267,Senate Commerce,predicted
107,Senate,321,14871,-0.335,Senate Commerce,predicted
107,Senate,321,49701,-0.22,Senate Commerce,predicted
107,Senate,321,15011,-0.45,Senate Commerce,predicted
107,Senate,321,49902,-0.291,Senate Commerce,predicted
107,Senate,321,40102,-0.239,Senate Commerce,predicted
107,Senate,321,15039,0.381,Senate Commerce,predicted
107,Senate,321,12109,0.219,Senate Commerce,predicted
107,Senate,321,15701,0.361,Senate Commerce,predicted
107,Senate,321,14031,0.39,Senate Commerce,predicted
107,Senate,321,49306,0.356,Senate Commerce,predicted
107,Senate,321,14661,0.091,Senate Commerce,predicted
107,Senate,321,29523,0.439,Senate Commerce,predicted
107,Senate,321,49705,0.192,Senate Commerce,predicted
107,Senate,321,49900,0.28,Senate Commerce,predicted
107,Senate,321,29537,0.508,Senate Commerce,predicted
107,Senate,321,29148,0.409,Senate Commerce,predicted
107,Senate,321,14651,-0.193,Senate Commerce,predicted
107,Senate,330,14912,-0.266,Senate Energy & Natural Resources,predicted
107,Senate,330,14400,-0.419,Senate Energy & Natural Resources,predicted
107,Senate,330,14812,-0.267,Senate Energy & Natural Resources,predicted
107,Senate,330,15503,-0.231,Senate Energy & Natural Resources,predicted
107,Senate,330,14871,-0.335,Senate Energy & Natural Resources,predicted
107,Senate,330,15425,-0.25,Senate Energy & Natural Resources,predicted
107,Senate,330,49702,-0.203,Senate Energy & Natural Resources,predicted
107,Senate,330,49901,-0.158,Senate Energy & Natural Resources,predicted
107,Senate,330,49300,-0.268,Senate Energy & Natural Resources,predicted
107,Senate,330,14858,-0.355,Senate Energy & Natural Resources,predicted
107,Senate,330,39310,-0.309,Senate Energy & Natural Resources,predicted
107,Senate,330,14907,0.346,Senate Energy & Natural Resources,predicted
107,Senate,330,14103,0.257,Senate Energy & Natural Resources,predicted
107,Senate,330,14908,0.52,Senate Energy & Natural Resources,predicted
107,Senate,330,14809,0.494,Senate Energy & Natural Resources,predicted
107,Senate,330,15633,0.446,Senate Energy & Natural Resources,predicted
107,Senate,330,94659,0.446,Senate Energy & Natural Resources,predicted
107,Senate,330,15701,0.361,Senate Energy & Natural Resources,predicted
107,Senate,330,15429,0.548,Senate Energy & Natural Resources,predicted
107,Senate,330,49704,0.344,Senate Energy & Natural Resources,predicted
107,Senate,330,49705,0.192,Senate Energy & Natural Resources,predicted
107,Senate,330,15015,-0.179,Senate Energy & Natural Resources,predicted
107,Senate,336,14203,-0.212,Senate Finance,not_predicted
107,Senate,336,14922,-0.326,Senate Finance,not_predicted
107,Senate,336,14617,-0.303,Senate Finance,not_predicted
107,Senate,336,13056,-0.123,Senate Finance,not_predicted
107,Senate,336,15502,-0.296,Senate Finance,not_predicted
107,Senate,336,15503,-0.231,Senate Finance,not_predicted
107,Senate,336,14912,-0.266,Senate Finance,not_predicted
107,Senate,336,14920,-0.352,Senate Finance,not_predicted
107,Senate,336,15071,-0.262,Senate Finance,not_predicted
107,Senate,336,29305,-0.166,Senate Finance,not_predicted
107,Senate,336,14226,0.362,Senate Finance,not_predicted
107,Senate,336,14503,0.382,Senate Finance,not_predicted
107,Senate,336,14907,0.346,Senate Finance,not_predicted
107,Senate,336,14908,0.52,Senate Finance,not_predicted
107,Senate,336,14628,0.551,Senate Finance,not_predicted
107,Senate,336,14031,0.39,Senate Finance,not_predicted
107,Senate,336,14240,0.014,Senate Finance,not_predicted
107,Senate,336,49503,0.403,Senate Finance,not_predicted
107,Senate,336,14661,0.091,Senate Finance,not_predicted
107,Senate,336,15429,0.548,Senate Finance,not_predicted
107,Senate,336,15633,0.446,Senate Finance,not_predicted
107,Senate,380,14213,-0.328,Senate Rules & Administration,not_predicted
107,Senate,380,1366,-0.309,Senate Rules & Administration,not_predicted
107,Senate,380,4812,-0.319,Senate Rules & Administration,not_predicted
107,Senate,380,49300,-0.268,Senate Rules & Administration,not_predicted
107,Senate,380,15071,-0.262,Senate Rules & Administration,not_predicted
107,Senate,380,14858,-0.355,Senate Rules & Administration,not_predicted
107,Senate,380,13056,-0.123,Senate Rules & Administration,not_predicted
107,Senate,380,14617,-0.303,Senate Rules & Administration,not_predicted
107,Senate,380,40101,-0.421,Senate Rules & Administration,not_predicted
107,Senate,380,14921,0.402,Senate Rules & Administration,not_predicted
107,Senate,380,14712,0.262,Senate Rules & Administration,not_predicted
107,Senate,380,14105,0.631,Senate Rules & Administration,not_predicted
107,Senate,380,12109,0.219,Senate Rules & Administration,not_predicted
107,Senate,380,14009,0.287,Senate Rules & Administration,not_predicted
107,Senate,380,29141,0.338,Senate Rules & Administration,not_predicted
107,Senate,380,14908,0.52,Senate Rules & Administration,not_predicted
107,Senate,380,14031,0.39,Senate Rules & Administration,not_predicted
107,Senate,380,49306,0.356,Senate Rules & Administration,not_predicted
107,Senate,380,15021,-0.339,Senate Rules & Administration,not_predicted
108,Senate,305,14009,0.287,Senate Agriculture,predicted
108,Senate,305,14506,0.304,Senate Agriculture,predicted
108,Senate,305,14921,0.402,Senate Agriculture,predicted
108,Senate,305,14852,0.413,Senate Agriculture,predicted
108,Senate,305,49900,0.28,Senate Agriculture,predicted
108,Senate,305,29512,0.423,Senate Agriculture,predicted
108,Senate,305,40302,0.185,Senate Agriculture,predicted
108,Senate,305,29345,0.505,Senate Agriculture,predicted
108,Senate,305,29369,0.364,Senate Agriculture,predicted
108,Senate,305,40303,0.363,Senate Agriculture,predicted
108,Senate,305,14226,0.362,Senate Agriculture,predicted
108,Senate,305,14230,-0.351,Senate Agriculture,predicted
108,Senate,305,14307,-0.36,Senate Agriculture,predicted
108,Senate,305,15502,-0.296,Senate Agriculture,predicted
108,Senate,305,14617,-0.303,Senate Agriculture,predicted
108,Senate,305,14203,-0.212,Senate Agriculture,predicted
108,Senate,305,29305,-0.166,Senate Agriculture,predicted
108,Senate,305,49904,0.146,Senate Agriculture,predicted
108,Senate,305,29732,-0.343,Senate Agriculture,predicted
108,Senate,305,40103,-0.03,Senate Agriculture,predicted
108,Senate,305,40101,-0.421,Senate Agriculture,predicted
108,Senate,306,12109,0.219,Senate Appropriations,not_predicted
108,Senate,306,14009,0.287,Senate Appropriations,not_predicted
108,Senate,306,14910,0.068,Senate Appropriations,not_predicted
108,Senate,306,14103,0.257,Senate Appropriations,not_predicted
108,Senate,306,15501,0.31,Senate Appropriations,not_predicted
108,Senate,306,14921,0.402,Senate Appropriations,not_predicted
108,Senate,306,15701,0.361,Senate Appropriations,not_predicted
108,Senate,306,94659,0.446,Senate Appropriations,not_predicted
108,Senate,306,14826,0.429,Senate Appropriations,not_predicted
108,Senate,306,49307,0.331,Senate Appropriations,not_predicted
108,Senate,306,95407,0.23,Senate Appropriations,not_predicted
108,Senate,306,14809,0.494,Senate Appropriations,not_predicted
108,Senate,306,49306,0.356,Senate Appropriations,not_predicted
108,Senate,306,15020,0.289,Senate Appropriations,not_predicted
108,Senate,306,29523,0.439,Senate Appropriations,not_predicted
108,Senate,306,1366,-0.309,Senate Appropriations,not_predicted
108,Senate,306,4812,-0.319,Senate Appropriations,not_predicted
108,Senate,306,11204,-0.293,Senate Appropriations,not_predicted
108,Senate,306,14307,-0.36,Senate Appropriations,not_predicted
108,Senate,306,14230,-0.351,Senate Appropriations,not_predicted
108,Senate,306,14440,-0.37,Senate Appropriations,not_predicted
108,Senate,306,15054,-0.276,Senate Appropriations,not_predicted
108,Senate,306,15703,-0.256,Senate Appropriations,not_predicted
108,Senate,306,49308,-0.357,Senate Appropriations,not_predicted
108,Senate,306,14812,-0.267,Senate Appropriations,not_predicted
108,Senate,306,49300,-0.268,Senate Appropriations,not_predicted
108,Senate,306,15021,-0.339,Senate Appropriations,not_predicted
108,Senate,306,15425,-0.25,Senate Appropriations,not_predicted
108,Senate,306,49702,-0.203,Senate Appropriations,not_predicted
108,Senate,308,14712,0.262,Senate Armed Services,predicted
108,Senate,308,15039,0.381,Senate Armed Services,predicted
108,Senate,308,15424,0.552,Senate Armed Services,predicted
108,Senate,308,14852,0.413,Senate Armed Services,predicted
108,Senate,308,29108,0.572,Senate Armed Services,predicted
108,Senate,308,49700,0.549,Senate Armed Services,predicted
108,Senate,308,49703,0.124,Senate Armed Services,predicted
108,Senate,308,29537,0.508,Senate Armed Services,predicted
108,Senate,308,29369,0.364,Senate Armed Services,predicted
108,Senate,308,29512,0.423,Senate Armed Services,predicted
108,Senate,308,29566,0.367,Senate Armed Services,predicted
108,Senate,308,40303,0.363,Senate Armed Services,predicted
108,Senate,308,40305,0.471,Senate Armed Services,predicted
108,Senate,308,14709,-0.395,Senate Armed Services,predicted
108,Senate,308,10808,-0.443,Senate Armed Services,predicted
108,Senate,308,1366,-0.309,Senate Armed Services,predicted
108,Senate,308,15704,-0.205,Senate Armed Services,predicted
108,Senate,308,29142,-0.36,Senate Armed Services,predicted
108,Senate,308,14400,-0.419,Senate Armed Services,predicted
108,Senate,308,14651,-0.193,Senate Armed Services,predicted
108,Senate,308,40103,-0.03,Senate Armed Services,predicted
108,Senate,308,40101,-0.421,Senate Armed Services,predicted
108,Senate,308,49901,-0.158,Senate Armed Services,predicted
108,Senate,308,40105,-0.367,Senate Armed Services,predicted
108,Senate,308,40301,-0.199,Senate Armed Services,predicted
108,Senate,316,14908,0.52,Senate Budget,not_predicted
108,Senate,316,14103,0.257,Senate Budget,not_predicted
108,Senate,316,14226,0.362,Senate Budget,not_predicted
108,Senate,316,14826,0.429,Senate Budget,not_predicted
108,Senate,316,29108,0.572,Senate Budget,not_predicted
108,Senate,316,15701,0.361,Senate Budget,not_predicted
108,Senate,316,49706,0.545,Senate Budget,not_predicted
108,Senate,316,49700,0.549,Senate Budget,not_predicted
108,Senate,316,15406,0.521,Senate Budget,not_predicted
108,Senate,316,29345,0.505,Senate Budget,not_predicted
108,Senate,316,29537,0.508,Senate Budget,not_predicted
108,Senate,316,40305,0.471,Senate Budget,not_predicted
108,Senate,316,15502,-0.296,Senate Budget,not_predicted
108,Senate,316,11204,-0.293,Senate Budget,not_predicted
108,Senate,316,13039,-0.435,Senate Budget,not_predicted
108,Senate,316,49308,-0.357,Senate Budget,not_predicted
108,Senate,316,14871,-0.335,Senate Budget,not_predicted
108,Senate,316,49309,-0.308,Senate Budget,not_predicted
108,Senate,316,15425,-0.25,Senate Budget,not_predicted
108,Senate,316,1366,-0.309,Senate Budget,not_predicted
108,Senate,316,14651,-0.193,Senate Budget,not_predicted
108,Senate,316,29732,-0.343,Senate Budget,not_predicted
108,Senate,316,40104,-0.446,Senate Budget,not_predicted
108,Senate,321,15039,0.381,Senate Commerce,predicted
108,Senate,321,12109,0.219,Senate Commerce,predicted
108,Senate,321,15701,0.361,Senate Commerce,predicted
108,Senate,321,14031,0.39,Senate Commerce,predicted
108,Senate,321,49306,0.356,Senate Commerce,predicted
108,Senate,321,14661,0.091,Senate Commerce,predicted
108,Senate,321,29523,0.439,Senate Commerce,predicted
108,Senate,321,49705,0.192,Senate Commerce,predicted
108,Senate,321,49900,0.28,Senate Commerce,predicted
108,Senate,321,29537,0.508,Senate Commerce,predicted
108,Senate,321,29148,0.409,Senate Commerce,predicted
108,Senate,321,29740,0.473,Senate Commerce,predicted
108,Senate,321,11204,-0.293,Senate Commerce,predicted
108,Senate,321,4812,-0.319,Senate Commerce,predicted
108,Senate,321,14922,-0.326,Senate Commerce,predicted
108,Senate,321,14920,-0.352,Senate Commerce,predicted
108,Senate,321,13056,-0.123,Senate Commerce,predicted
108,Senate,321,14812,-0.267,Senate Commerce,predicted
108,Senate,321,14871,-0.335,Senate Commerce,predicted
108,Senate,321,15011,-0.45,Senate Commerce,predicted
108,Senate,321,14651,-0.193,Senate Commerce,predicted
108,Senate,321,39310,-0.309,Senate Commerce,predicted
108,Senate,321,14914,-0.382,Senate Commerce,predicted
108,Senate,330,14103,0.257,Senate Energy & Natural Resources,predicted
108,Senate,330,14908,0.52,Senate Energy & Natural Resources,predicted
108,Senate,330,14809,0.494,Senate Energy & Natural Resources,predicted
108,Senate,330,95407,0.23,Senate Energy & Natural Resources,predicted
108,Senate,330,15633,0.446,Senate Energy & Natural Resources,predicted
108,Senate,330,40304,0.324,Senate Energy & Natural Resources,predicted
108,Senate,330,40300,0.203,Senate Energy & Natural Resources,predicted
108,Senate,330,29369,0.364,Senate Energy & Natural Resources,predicted
108,Senate,330,15701,0.361,Senate Energy & Natural Resources,predicted
108,Senate,330,49705,0.192,Senate Energy & Natural Resources,predicted
108,Senate,330,15406,0.521,Senate Energy & Natural Resources,predicted
108,Senate,330,15429,0.548,Senate Energy & Natural Resources,predicted
108,Senate,330,14912,-0.266,Senate Energy & Natural Resources,predicted
108,Senate,330,14400,-0.419,Senate Energy & Natural Resources,predicted
108,Senate,330,14812,-0.267,Senate Energy & Natural Resources,predicted
108,Senate,330,15503,-0.231,Senate Energy & Natural Resources,predicted
108,Senate,330,14871,-0.335,Senate Energy & Natural Resources,predicted
108,Senate,330,15425,-0.25,Senate Energy & Natural Resources,predicted
108,Senate,330,49702,-0.203,Senate Energy & Natural Resources,predicted
108,Senate,330,49901,-0.158,Senate Energy & Natural Resources,predicted
108,Senate,330,49300,-0.268,Senate Energy & Natural Resources,predicted
